match_id,series_id,match_details,result,Team1,Score1,Team2,Score2,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs
335982,313494,"1st match:RCB v KKR at Bangalore- Apr 18, 2008",KKR won by 140 runs,KKR,222,RCB,82,18/04/08,Bangalore,1st match,RCB,KKR,KKR,140,,,KKR,222,3,20,20,RCB,82,10,15.1,20
335983,313494,"2nd match:KXIP v CSK at Mohali- Apr 19, 2008",CSK won by 33 runs,CSK,240,KXIP,207,19/04/08,Mohali,2nd match,KXIP,CSK,CSK,33,,,CSK,240,5,20,20,KXIP,207,4,20,20
335984,313494,"3rd match:DD v RR at Delhi- Apr 19, 2008",DD won by 9 wickets (with 29 balls remaining),RR,129,DD,132,19/04/08,Delhi,3rd match,DD,RR,DD,,9,29,RR,129,8,20,20,DD,132,1,15.1,20
335986,313494,"4th match:KKR v DC at Kolkata- Apr 20, 2008",KKR won by 5 wickets (with 6 balls remaining),DC,110,KKR,112,20/04/08,Kolkata,4th match,KKR,DC,KKR,,5,6,DC,110,10,18.4,20,KKR,112,5,19,20
335985,313494,"5th match:MI v RCB at Mumbai- Apr 20, 2008",RCB won by 5 wickets (with 2 balls remaining),MI,165,RCB,166,20/04/08,Mumbai,5th match,MI,RCB,RCB,,5,2,MI,165,6,20,20,RCB,166,5,19.4,20
335987,313494,"6th match:RR v KXIP at Jaipur- Apr 21, 2008",RR won by 6 wickets (with 11 balls remaining),KXIP,166,RR,168,21/04/08,Jaipur,6th match,RR,KXIP,RR,,6,11,KXIP,166,8,20,20,RR,168,4,18.1,20
335988,313494,"7th match:DC v DD at Hyderabad (Deccan)- Apr 22, 2008",DD won by 9 wickets (with 42 balls remaining),DC,142,DD,143,22/04/08,Hyderabad (Deccan),7th match,DC,DD,DD,,9,42,DC,142,8,20,20,DD,143,1,13,20
335989,313494,"8th match:CSK v MI at Chennai- Apr 23, 2008",CSK won by 6 runs,CSK,208,MI,202,23/04/08,Chennai,8th match,CSK,MI,CSK,6,,,CSK,208,5,20,20,MI,202,7,20,20
335990,313494,"9th match:DC v RR at Hyderabad (Deccan)- Apr 24, 2008",RR won by 3 wickets (with 1 ball remaining),DC,214,RR,217,24/04/08,Hyderabad (Deccan),9th match,DC,RR,RR,,3,1,DC,214,5,20,20,RR,217,7,19.5,20
335991,313494,"10th match:KXIP v MI at Mohali- Apr 25, 2008",KXIP won by 66 runs,KXIP,182,MI,116,25/04/08,Mohali,10th match,KXIP,MI,KXIP,66,,,KXIP,182,10,20,20,MI,116,9,20,20
335993,313494,"11th match:CSK v KKR at Chennai- Apr 26, 2008",CSK won by 9 wickets (with 18 balls remaining),KKR,147,CSK,152,26/04/08,Chennai,11th match,CSK,KKR,CSK,,9,18,KKR,147,9,20,20,CSK,152,1,17,20
335992,313494,"12th match:RCB v RR at Bangalore- Apr 26, 2008",RR won by 7 wickets (with 17 balls remaining),RCB,135,RR,138,26/04/08,Bangalore,12th match,RCB,RR,RR,,7,17,RCB,135,8,20,20,RR,138,3,17.1,20
335995,313494,"13th match:KXIP v DD at Mohali- Apr 27, 2008",KXIP won by 4 wickets (with 3 balls remaining),DD,158,KXIP,162,27/04/08,Mohali,13th match,KXIP,DD,KXIP,,4,3,DD,158,8,20,20,KXIP,162,6,19.3,20
335994,313494,"14th match:MI v DC at Mumbai- Apr 27, 2008",DC won by 10 wickets (with 48 balls remaining),MI,154,DC,155,27/04/08,Mumbai,14th match,MI,DC,DC,,10,48,MI,154,7,20,20,DC,155,0,12,20
335996,313494,"15th match:RCB v CSK at Bangalore- Apr 28, 2008",CSK won by 13 runs,CSK,178,RCB,165,28/04/08,Bangalore,15th match,RCB,CSK,CSK,13,,,CSK,178,5,20,20,RCB,165,10,19.4,20
335997,313494,"16th match:KKR v MI at Kolkata- Apr 29, 2008",MI won by 7 wickets (with 8 balls remaining),KKR,137,MI,138,29/04/08,Kolkata,16th match,KKR,MI,MI,,7,8,KKR,137,8,20,20,MI,138,3,18.4,20
335998,313494,"17th match:DD v RCB at Delhi- Apr 30, 2008",DD won by 10 runs,DD,191,RCB,181,30/04/08,Delhi,17th match,DD,RCB,DD,10,,,DD,191,5,20,20,RCB,181,5,20,20
336000,313494,"18th match:RR v KKR at Jaipur- May 1, 2008",RR won by 45 runs,RR,196,KKR,151,1/5/2008,Jaipur,18th match,RR,KKR,RR,45,,,RR,196,7,20,20,KKR,151,10,19.1,20
335999,313494,"19th match:DC v KXIP at Hyderabad (Deccan)- May 1, 2008",KXIP won by 7 wickets (with 7 balls remaining),DC,164,KXIP,167,1/5/2008,Hyderabad (Deccan),19th match,DC,KXIP,KXIP,,7,7,DC,164,8,20,20,KXIP,167,3,18.5,20
336001,313494,"20th match:CSK v DD at Chennai- May 2, 2008",DD won by 8 wickets (with 6 balls remaining),CSK,169,DD,172,2/5/2008,Chennai,20th match,CSK,DD,DD,,8,6,CSK,169,6,20,20,DD,172,2,19,20
336034,313494,"21st match:RCB v DC at Bangalore- May 3, 2008",RCB won by 3 runs,RCB,156,DC,153,3/5/2008,Bangalore,21st match,RCB,DC,RCB,3,,,RCB,156,8,20,20,DC,153,6,20,20
336003,313494,"22nd match:KXIP v KKR at Mohali- May 3, 2008",KXIP won by 9 runs,KXIP,178,KKR,169,3/5/2008,Mohali,22nd match,KXIP,KKR,KXIP,9,,,KXIP,178,6,20,20,KKR,169,6,20,20
336004,313494,"23rd match:MI v DD at Mumbai- May 4, 2008",MI won by 29 runs,MI,162,DD,133,4/5/2008,Mumbai,23rd match,MI,DD,MI,29,,,MI,162,8,20,20,DD,133,10,18.5,20
336005,313494,"24th match:RR v CSK at Jaipur- May 4, 2008",RR won by 8 wickets (with 34 balls remaining),CSK,109,RR,110,4/5/2008,Jaipur,24th match,RR,CSK,RR,,8,34,CSK,109,10,19,20,RR,110,2,14.2,20
336006,313494,"25th match:RCB v KXIP at Bangalore- May 5, 2008",KXIP won by 6 wickets (with 10 balls remaining),RCB,126,KXIP,127,5/5/2008,Bangalore,25th match,RCB,KXIP,KXIP,,6,10,RCB,126,10,19.2,20,KXIP,127,4,18.2,20
336007,313494,"26th match:CSK v DC at Chennai- May 6, 2008",DC won by 7 wickets (with 12 balls remaining),CSK,144,DC,148,6/5/2008,Chennai,26th match,CSK,DC,DC,,7,12,CSK,144,7,20,20,DC,148,3,18,20
336008,313494,"27th match:MI v RR at Mumbai- May 7, 2008",MI won by 7 wickets (with 29 balls remaining),RR,103,MI,104,7/5/2008,Mumbai,27th match,MI,RR,MI,,7,29,RR,103,10,16.2,20,MI,104,3,15.1,20
336009,313494,"28th match:DD v CSK at Delhi- May 8, 2008",CSK won by 4 wickets (with 0 balls remaining),DD,187,CSK,188,8/5/2008,Delhi,28th match,DD,CSK,CSK,,4,0,DD,187,5,20,20,CSK,188,6,20,20
336010,313494,"29th match:KKR v RCB at Kolkata- May 8, 2008",KKR won by 5 runs,KKR,129,RCB,124,8/5/2008,Kolkata,29th match,KKR,RCB,KKR,5,,,KKR,129,7,16,16,RCB,124,4,16,16
336011,313494,"30th match:RR v DC at Jaipur- May 9, 2008",RR won by 8 wickets (with 24 balls remaining),DC,140,RR,141,9/5/2008,Jaipur,30th match,RR,DC,RR,,8,24,DC,140,8,20,20,RR,141,2,16,20
336013,313494,"31st match:CSK v KXIP at Chennai- May 10, 2008",CSK won by 18 runs,CSK,181,KXIP,163,10/5/2008,Chennai,31st match,CSK,KXIP,CSK,18,,,CSK,181,4,20,20,KXIP,163,9,20,20
336014,313494,"32nd match:DC v KKR at Hyderabad (Deccan)- May 11, 2008",KKR won by 23 runs,KKR,204,DC,181,11/5/2008,Hyderabad (Deccan),32nd match,DC,KKR,KKR,23,,,KKR,204,4,20,20,DC,181,7,20,20
336015,313494,"33rd match:RR v DD at Jaipur- May 11, 2008",RR won by 3 wickets (with 5 balls remaining),DD,156,RR,159,11/5/2008,Jaipur,33rd match,RR,DD,RR,,3,5,DD,156,7,20,20,RR,159,7,19.1,20
336016,313494,"34th match:KXIP v RCB at Mohali- May 12, 2008",KXIP won by 9 wickets (with 26 balls remaining),RCB,143,KXIP,144,12/5/2008,Mohali,34th match,KXIP,RCB,KXIP,,9,26,RCB,143,8,20,20,KXIP,144,1,15.4,20
336017,313494,"35th match:KKR v DD at Kolkata- May 13, 2008",KKR won by 23 runs,KKR,133,DD,110,13/05/08,Kolkata,35th match,KKR,DD,KKR,23,,,KKR,133,6,20,20,DD,110,10,17.5,20
336018,313494,"36th match:MI v CSK at Mumbai- May 14, 2008",MI won by 9 wickets (with 37 balls remaining),CSK,156,MI,158,14/05/08,Mumbai,36th match,MI,CSK,MI,,9,37,CSK,156,6,20,20,MI,158,1,13.5,20
336020,313494,"37th match:DD v DC at Delhi- May 15, 2008",DD won by 12 runs,DD,194,DC,182,15/05/08,Delhi,37th match,DD,DC,DD,12,,,DD,194,4,20,20,DC,182,9,20,20
336021,313494,"38th match:MI v KKR at Mumbai- May 16, 2008",MI won by 8 wickets (with 87 balls remaining),KKR,67,MI,68,16/05/08,Mumbai,38th match,MI,KKR,MI,,8,87,KKR,67,10,15.2,20,MI,68,2,5.3,20
336023,313494,"39th match:RR v RCB at Jaipur- May 17, 2008",RR won by 65 runs,RR,197,RCB,132,17/05/08,Jaipur,39th match,RR,RCB,RR,65,,,RR,197,1,20,20,RCB,132,9,20,20
336022,313494,"40th match:DD v KXIP at Delhi- May 17, 2008",KXIP won by 6 runs (D/L method),DD,118,KXIP,94,17/05/08,Delhi,40th match,DD,KXIP,KXIP,6,,,DD,118,4,11,11,KXIP,94,3,8,8
336025,313494,"41st match:KKR v CSK at Kolkata- May 18, 2008",CSK won by 3 runs (D/L method),KKR,149,CSK,55,18/05/08,Kolkata,41st match,KKR,CSK,CSK,3,,,KKR,149,5,20,20,CSK,55,0,8,8
336024,313494,"42nd match:DC v MI at Hyderabad (Deccan)- May 18, 2008",MI won by 25 runs,MI,178,DC,153,18/05/08,Hyderabad (Deccan),42nd match,DC,MI,MI,25,,,MI,178,7,20,20,DC,153,7,20,20
336026,313494,"43rd match:RCB v DD at Bangalore- May 19, 2008",DD won by 5 wickets (with 10 balls remaining),RCB,154,DD,158,19/05/08,Bangalore,43rd match,RCB,DD,DD,,5,10,RCB,154,7,20,20,DD,158,5,18.2,20
336027,313494,"44th match:KKR v RR at Kolkata- May 20, 2008",RR won by 6 wickets (with 21 balls remaining),KKR,147,RR,150,20/05/08,Kolkata,44th match,KKR,RR,RR,,6,21,KKR,147,8,20,20,RR,150,4,16.3,20
336028,313494,"45th match:MI v KXIP at Mumbai- May 21, 2008",KXIP won by 1 run,KXIP,189,MI,188,21/05/08,Mumbai,45th match,MI,KXIP,KXIP,1,,,KXIP,189,4,20,20,MI,188,10,20,20
336029,313494,"46th match:CSK v RCB at Chennai- May 21, 2008",RCB won by 14 runs,RCB,126,CSK,112,21/05/08,Chennai,46th match,CSK,RCB,RCB,14,,,RCB,126,8,20,20,CSK,112,8,20,20
336030,313494,"47th match:DD v KKR at Delhi- May 22, 2008",Match abandoned without a ball bowled,,,,,22/05/08,Delhi,47th match,DD,KKR,Match abandoned without a ball bowled,,,,,,,,,,,,,
336031,313494,"48th match:KXIP v DC at Mohali- May 23, 2008",KXIP won by 6 wickets (with 3 balls remaining),DC,175,KXIP,178,23/05/08,Mohali,48th match,KXIP,DC,KXIP,,6,3,DC,175,4,20,20,KXIP,178,4,19.3,20
336033,313494,"49th match:CSK v RR at Chennai- May 24, 2008",RR won by 10 runs,RR,211,CSK,201,24/05/08,Chennai,49th match,CSK,RR,RR,10,,,RR,211,5,20,20,CSK,201,7,20,20
336032,313494,"50th match:DD v MI at Delhi- May 24, 2008",DD won by 5 wickets (with 1 ball remaining),MI,176,DD,179,24/05/08,Delhi,50th match,DD,MI,DD,,5,1,MI,176,8,20,20,DD,179,5,19.5,20
336002,313494,"51st match:DC v RCB at Hyderabad (Deccan)- May 25, 2008",RCB won by 5 wickets (with 6 balls remaining),DC,165,RCB,171,25/05/08,Hyderabad (Deccan),51st match,DC,RCB,RCB,,5,6,DC,165,10,20,20,RCB,171,5,19,20
336035,313494,"52nd match:KKR v KXIP at Kolkata- May 25, 2008",KKR won by 3 wickets (with 2 balls remaining),KXIP,174,KKR,175,25/05/08,Kolkata,52nd match,KKR,KXIP,KKR,,3,2,KXIP,174,6,20,20,KKR,175,7,19.4,20
336036,313494,"53rd match:RR v MI at Jaipur- May 26, 2008",RR won by 5 wickets (with 0 balls remaining),MI,145,RR,146,26/05/08,Jaipur,53rd match,RR,MI,RR,,5,0,MI,145,7,20,20,RR,146,5,20,20
336037,313494,"54th match:DC v CSK at Hyderabad (Deccan)- May 27, 2008",CSK won by 7 wickets (with 4 balls remaining),DC,147,CSK,148,27/05/08,Hyderabad (Deccan),54th match,DC,CSK,CSK,,7,4,DC,147,8,20,20,CSK,148,3,19.2,20
336012,313494,"55th match:RCB v MI at Bangalore- May 28, 2008",MI won by 9 wickets (with 12 balls remaining),RCB,122,MI,126,28/05/08,Bangalore,55th match,RCB,MI,MI,,9,12,RCB,122,9,18,18,MI,126,1,16,18
336019,313494,"56th match:KXIP v RR at Mohali- May 28, 2008",KXIP won by 41 runs,KXIP,221,RR,180,28/05/08,Mohali,56th match,KXIP,RR,KXIP,41,,,KXIP,221,3,20,20,RR,180,7,20,20
336038,313494,"1st Semi-Final:DD v RR at Mumbai- May 30, 2008",RR won by 105 runs,RR,192,DD,87,30/05/08,Mumbai,1st Semi-Final,DD,RR,RR,105,,,RR,192,9,20,20,DD,87,10,16.1,20
336039,313494,"2nd Semi-Final:CSK v KXIP at Mumbai- May 31, 2008",CSK won by 9 wickets (with 31 balls remaining),KXIP,112,CSK,116,31/05/08,Mumbai,2nd Semi-Final,CSK,KXIP,CSK,,9,31,KXIP,112,8,20,20,CSK,116,1,14.5,20
336040,313494,"Final:CSK v RR at Mumbai- Jun 1, 2008",RR won by 3 wickets (with 0 balls remaining),CSK,163,RR,164,1/6/2008,Mumbai,Final,CSK,RR,RR,,3,0,CSK,163,5,20,20,RR,164,7,20,20
,,,,,,,,,,,,,,,,,,,,,,,,,,
392181,374163,"1st match:CSK v MI at Cape Town- Apr 18, 2009",MI won by 19 runs,MI,165,CSK,146,18/04/09,Cape Town,1st match,CSK,MI,MI,19,,,MI,165,7,20,20,CSK,146,7,20,20
392182,374163,"2nd match:RCB v RR at Cape Town- Apr 18, 2009",RCB won by 75 runs,RCB,133,RR,58,18/04/09,Cape Town,2nd match,RCB,RR,RCB,75,,,RCB,133,8,20,20,RR,58,10,15.1,20
392183,374163,"3rd match:DD v KXIP at Cape Town- Apr 19, 2009",DD won by 10 wickets (with 7 balls remaining) (D/L method),KXIP,104,DD,58,19/04/09,Cape Town,3rd match,DD,KXIP,DD,,10,7,KXIP,104,7,12,12,DD,58,0,4.5,6
392184,374163,"4th match:DC v KKR at Cape Town- Apr 19, 2009",DC won by 8 wickets (with 41 balls remaining),KKR,101,DC,104,19/04/09,Cape Town,4th match,DC,KKR,DC,,8,41,KKR,101,10,19.4,20,DC,104,2,13.1,20
392185,374163,"5th match:RCB v CSK at Port Elizabeth- Apr 20, 2009",CSK won by 92 runs,CSK,179,RCB,87,20/04/09,Port Elizabeth,5th match,RCB,CSK,CSK,92,,,CSK,179,5,20,20,RCB,87,10,15.2,20
392186,374163,"6th match:KXIP v KKR at Durban- Apr 21, 2009",KKR won by 11 runs (D/L method),KXIP,158,KKR,79,21/04/09,Durban,6th match,KXIP,KKR,KKR,11,,,KXIP,158,6,20,20,KKR,79,1,9.2,9.2
392187,374163,"7th match:MI v RR at Durban- Apr 21, 2009",Match abandoned without a ball bowled,,,,,21/04/09,Durban,7th match,MI,RR,Match abandoned without a ball bowled,,,,,,,,,,,,,
392188,374163,"8th match:RCB v DC at Cape Town- Apr 22, 2009",DC won by 24 runs,DC,184,RCB,160,22/04/09,Cape Town,8th match,RCB,DC,DC,24,,,DC,184,6,20,20,RCB,160,8,20,20
392189,374163,"9th match:CSK v DD at Durban- Apr 23, 2009",DD won by 9 runs,DD,189,CSK,180,23/04/09,Durban,9th match,CSK,DD,DD,9,,,DD,189,5,20,20,CSK,180,9,20,20
392190,374163,"10th match:KKR v RR at Cape Town- Apr 23, 2009",Match tied (RR won the one-over eliminator),RR,150,KKR,150,23/04/09,Cape Town,10th match,KKR,RR,RR,,,,RR,150,6,20,20,KKR,150,8,20,20
392191,374163,"11th match:RCB v KXIP at Durban- Apr 24, 2009",KXIP won by 7 wickets (with 6 balls remaining),RCB,168,KXIP,173,24/04/09,Durban,11th match,RCB,KXIP,KXIP,,7,6,RCB,168,9,20,20,KXIP,173,3,19,20
392192,374163,"12th match:DC v MI at Durban- Apr 25, 2009",DC won by 12 runs,DC,168,MI,156,25/04/09,Durban,12th match,DC,MI,DC,12,,,DC,168,9,20,20,MI,156,7,20,20
392193,374163,"13th match:CSK v KKR at Cape Town- Apr 25, 2009",Match abandoned without a ball bowled,,,,,25/04/09,Cape Town,13th match,CSK,KKR,Match abandoned without a ball bowled,,,,,,,,,,,,,
392194,374163,"14th match:RCB v DD at Port Elizabeth- Apr 26, 2009",DD won by 6 wickets (with 4 balls remaining),RCB,149,DD,150,26/04/09,Port Elizabeth,14th match,RCB,DD,DD,,6,4,RCB,149,7,20,20,DD,150,4,19.2,20
392195,374163,"15th match:KXIP v RR at Cape Town- Apr 26, 2009",KXIP won by 27 runs,KXIP,139,RR,112,26/04/09,Cape Town,15th match,KXIP,RR,KXIP,27,,,KXIP,139,6,20,20,RR,112,7,20,20
392196,374163,"16th match:CSK v DC at Durban- Apr 27, 2009",DC won by 6 wickets (with 3 balls remaining),CSK,165,DC,169,27/04/09,Durban,16th match,CSK,DC,DC,,6,3,CSK,165,6,20,20,DC,169,4,19.3,20
392197,374163,"17th match:KKR v MI at Port Elizabeth- Apr 27, 2009",MI won by 92 runs,MI,187,KKR,95,27/04/09,Port Elizabeth,17th match,KKR,MI,MI,92,,,MI,187,6,20,20,KKR,95,10,15.2,20
392198,374163,"18th match:DD v RR at Centurion- Apr 28, 2009",RR won by 5 wickets (with 9 balls remaining),DD,143,RR,147,28/04/09,Centurion,18th match,DD,RR,RR,,5,9,DD,143,7,20,20,RR,147,5,18.3,20
392199,374163,"19th match:RCB v KKR at Durban- Apr 29, 2009",RCB won by 5 wickets (with 1 ball remaining),KKR,139,RCB,143,29/04/09,Durban,19th match,RCB,KKR,RCB,,5,1,KKR,139,6,20,20,RCB,143,5,19.5,20
392200,374163,"20th match:KXIP v MI at Durban- Apr 29, 2009",KXIP won by 3 runs,KXIP,119,MI,116,29/04/09,Durban,20th match,KXIP,MI,KXIP,3,,,KXIP,119,8,20,20,MI,116,7,20,20
392201,374163,"21st match:DC v DD at Centurion- Apr 30, 2009",DD won by 6 wickets (with 8 balls remaining),DC,148,DD,150,30/04/09,Centurion,21st match,DC,DD,DD,,6,8,DC,148,9,20,20,DD,150,4,18.4,20
392202,374163,"22nd match:CSK v RR at Centurion- Apr 30, 2009",CSK won by 38 runs,CSK,164,RR,126,30/04/09,Centurion,22nd match,CSK,RR,CSK,38,,,CSK,164,5,20,20,RR,126,10,19.3,20
392203,374163,"23rd match:KKR v MI at East London- May 1, 2009",MI won by 9 runs,MI,148,KKR,139,1/5/2009,East London,23rd match,KKR,MI,MI,9,,,MI,148,6,20,20,KKR,139,6,20,20
392204,374163,"24th match:RCB v KXIP at Durban- May 1, 2009",RCB won by 8 runs,RCB,145,KXIP,137,1/5/2009,Durban,24th match,RCB,KXIP,RCB,8,,,RCB,145,9,20,20,KXIP,137,7,20,20
392205,374163,"25th match:DC v RR at Port Elizabeth- May 2, 2009",RR won by 3 wickets (with 2 balls remaining),DC,141,RR,142,2/5/2009,Port Elizabeth,25th match,DC,RR,RR,,3,2,DC,141,5,20,20,RR,142,7,19.4,20
392206,374163,"26th match:CSK v DD at Johannesburg- May 2, 2009",CSK won by 18 runs,CSK,163,DD,145,2/5/2009,Johannesburg,26th match,CSK,DD,CSK,18,,,CSK,163,10,20,20,DD,145,8,20,20
392207,374163,"27th match:KXIP v KKR at Port Elizabeth- May 3, 2009",KXIP won by 6 wickets (with 0 balls remaining),KKR,153,KXIP,154,3/5/2009,Port Elizabeth,27th match,KXIP,KKR,KXIP,,6,0,KKR,153,3,20,20,KXIP,154,4,20,20
392208,374163,"28th match:RCB v MI at Johannesburg- May 3, 2009",RCB won by 9 wickets (with 11 balls remaining),MI,149,RCB,150,3/5/2009,Johannesburg,28th match,RCB,MI,RCB,,9,11,MI,149,4,20,20,RCB,150,1,18.1,20
392209,374163,"29th match:CSK v DC at East London- May 4, 2009",CSK won by 78 runs,CSK,178,DC,100,4/5/2009,East London,29th match,CSK,DC,CSK,78,,,CSK,178,3,20,20,DC,100,10,14.4,20
392210,374163,"30th match:KXIP v RR at Durban- May 5, 2009",RR won by 78 runs,RR,211,KXIP,133,5/5/2009,Durban,30th match,KXIP,RR,RR,78,,,RR,211,4,20,20,KXIP,133,8,20,20
392211,374163,"31st match:DD v KKR at Durban- May 5, 2009",DD won by 9 wickets (with 6 balls remaining),KKR,154,DD,157,5/5/2009,Durban,31st match,DD,KKR,DD,,9,6,KKR,154,3,20,20,DD,157,1,19,20
392212,374163,"32nd match:DC v MI at Centurion- May 6, 2009",DC won by 19 runs,DC,145,MI,126,6/5/2009,Centurion,32nd match,DC,MI,DC,19,,,DC,145,6,20,20,MI,126,8,20,20
392213,374163,"33rd match:RCB v RR at Centurion- May 7, 2009",RR won by 7 wickets (with 30 balls remaining),RCB,105,RR,107,7/5/2009,Centurion,33rd match,RCB,RR,RR,,7,30,RCB,105,10,20,20,RR,107,3,15,20
392214,374163,"34th match:CSK v KXIP at Centurion- May 7, 2009",CSK won by 12 runs (D/L method),CSK,185,KXIP,174,7/5/2009,Centurion,34th match,CSK,KXIP,CSK,12,,,CSK,185,3,18,18,KXIP,174,3,18,18
392215,374163,"35th match:DD v MI at East London- May 8, 2009",DD won by 7 wickets (with 7 balls remaining),MI,116,DD,118,8/5/2009,East London,35th match,DD,MI,DD,,7,7,MI,116,10,20,20,DD,118,3,18.5,20
392216,374163,"36th match:DC v KXIP at Kimberley- May 9, 2009",KXIP won by 3 wickets (with 1 ball remaining),DC,168,KXIP,169,9/5/2009,Kimberley,36th match,DC,KXIP,KXIP,,3,1,DC,168,5,20,20,KXIP,169,7,19.5,20
392217,374163,"37th match:CSK v RR at Kimberley- May 9, 2009",CSK won by 7 wickets (with 10 balls remaining),RR,140,CSK,141,9/5/2009,Kimberley,37th match,CSK,RR,CSK,,7,10,RR,140,7,20,20,CSK,141,3,18.2,20
392218,374163,"38th match:RCB v MI at Port Elizabeth- May 10, 2009",MI won by 16 runs,MI,157,RCB,141,10/5/2009,Port Elizabeth,38th match,RCB,MI,MI,16,,,MI,157,2,20,20,RCB,141,7,20,20
392219,374163,"39th match:DD v KKR at Johannesburg- May 10, 2009",DD won by 7 wickets (with 17 balls remaining),KKR,123,DD,125,10/5/2009,Johannesburg,39th match,DD,KKR,DD,,7,17,KKR,123,8,20,20,DD,125,3,17.1,20
392220,374163,"40th match:DC v RR at Kimberley- May 11, 2009",DC won by 53 runs,DC,166,RR,113,11/5/2009,Kimberley,40th match,DC,RR,DC,53,,,DC,166,7,20,20,RR,113,10,19.3,20
392221,374163,"41st match:RCB v KKR at Centurion- May 12, 2009",RCB won by 6 wickets (with 4 balls remaining),KKR,173,RCB,176,12/5/2009,Centurion,41st match,RCB,KKR,RCB,,6,4,KKR,173,4,20,20,RCB,176,4,19.2,20
392222,374163,"42nd match:KXIP v MI at Centurion- May 12, 2009",MI won by 8 wickets (with 22 balls remaining),KXIP,119,MI,122,12/5/2009,Centurion,42nd match,KXIP,MI,MI,,8,22,KXIP,119,9,20,20,MI,122,2,16.2,20
392223,374163,"43rd match:DC v DD at Durban- May 13, 2009",DD won by 12 runs,DD,173,DC,161,13/05/09,Durban,43rd match,DC,DD,DD,12,,,DD,173,7,20,20,DC,161,10,19.4,20
392224,374163,"44th match:RCB v CSK at Durban- May 14, 2009",RCB won by 2 wickets (with 2 balls remaining),CSK,129,RCB,132,14/05/09,Durban,44th match,RCB,CSK,RCB,,2,2,CSK,129,10,19.4,20,RCB,132,8,19.4,20
392225,374163,"45th match:MI v RR at Durban- May 14, 2009",RR won by 2 runs,RR,145,MI,143,14/05/09,Durban,45th match,MI,RR,RR,2,,,RR,145,7,20,20,MI,143,10,19.5,20
392226,374163,"46th match:DD v KXIP at Bloemfontein- May 15, 2009",KXIP won by 6 wickets (with 5 balls remaining),DD,120,KXIP,123,15/05/09,Bloemfontein,46th match,DD,KXIP,KXIP,,6,5,DD,120,9,20,20,KXIP,123,4,19.1,20
392227,374163,"47th match:CSK v MI at Port Elizabeth- May 16, 2009",CSK won by 7 wickets (with 5 balls remaining),MI,147,CSK,151,16/05/09,Port Elizabeth,47th match,CSK,MI,CSK,,7,5,MI,147,5,20,20,CSK,151,3,19.1,20
392228,374163,"48th match:DC v KKR at Johannesburg- May 16, 2009",DC won by 6 wickets (with 0 balls remaining),KKR,160,DC,166,16/05/09,Johannesburg,48th match,DC,KKR,DC,,6,0,KKR,160,5,20,20,DC,166,4,20,20
392229,374163,"49th match:DC v KXIP at Johannesburg- May 17, 2009",KXIP won by 1 run,KXIP,134,DC,133,17/05/09,Johannesburg,49th match,DC,KXIP,KXIP,1,,,KXIP,134,7,20,20,DC,133,8,20,20
392230,374163,"50th match:DD v RR at Bloemfontein- May 17, 2009",DD won by 14 runs,DD,150,RR,136,17/05/09,Bloemfontein,50th match,DD,RR,DD,14,,,DD,150,3,20,20,RR,136,9,20,20
392231,374163,"51st match:CSK v KKR at Centurion- May 18, 2009",KKR won by 7 wickets (with 0 balls remaining),CSK,188,KKR,189,18/05/09,Centurion,51st match,CSK,KKR,KKR,,7,0,CSK,188,3,20,20,KKR,189,3,20,20
392232,374163,"52nd match:RCB v DD at Johannesburg- May 19, 2009",RCB won by 7 wickets (with 6 balls remaining),DD,134,RCB,135,19/05/09,Johannesburg,52nd match,RCB,DD,RCB,,7,6,DD,134,7,20,20,RCB,135,3,19,20
392233,374163,"53rd match:KKR v RR at Durban- May 20, 2009",KKR won by 4 wickets (with 3 balls remaining),RR,101,KKR,102,20/05/09,Durban,53rd match,KKR,RR,KKR,,4,3,RR,101,9,20,20,KKR,102,6,19.3,20
392234,374163,"54th match:CSK v KXIP at Durban- May 20, 2009",CSK won by 24 runs,CSK,116,KXIP,92,20/05/09,Durban,54th match,CSK,KXIP,CSK,24,,,CSK,116,9,20,20,KXIP,92,8,20,20
392235,374163,"55th match:DD v MI at Centurion- May 21, 2009",DD won by 4 wickets (with 15 balls remaining),MI,165,DD,166,21/05/09,Centurion,55th match,DD,MI,DD,,4,15,MI,165,8,20,20,DD,166,6,17.3,20
392236,374163,"56th match:RCB v DC at Centurion- May 21, 2009",RCB won by 12 runs,RCB,170,DC,158,21/05/09,Centurion,56th match,RCB,DC,RCB,12,,,RCB,170,4,20,20,DC,158,6,20,20
392237,374163,"1st Semi-Final:DD v DC at Centurion- May 22, 2009",DC won by 6 wickets (with 14 balls remaining),DD,153,DC,154,22/05/09,Centurion,1st Semi-Final,DD,DC,DC,,6,14,DD,153,8,20,20,DC,154,4,17.4,20
392238,374163,"2nd Semi-Final:RCB v CSK at Johannesburg- May 23, 2009",RCB won by 6 wickets (with 7 balls remaining),CSK,146,RCB,149,23/05/09,Johannesburg,2nd Semi-Final,RCB,CSK,RCB,,6,7,CSK,146,5,20,20,RCB,149,4,18.5,20
